"id","date","x_coord","y_coord","hired"
11195,"2013-03-01 22:48:46",18.0505466461182,59.3406677246094,t
10190,"2013-03-08 17:52:19",18.1207122802734,59.3071594238281,t
10878,"2013-03-05 15:05:56",18.0650367736816,59.3335647583008,t
10026,"2013-03-01 22:48:24",17.9001064300537,59.5493202209473,f
10070,"2013-03-05 15:06:09",17.9062061309814,59.5404624938965,f
10071,"2013-03-01 22:47:53",18.0542316436768,59.3409538269043,f
11418,"2013-03-08 18:07:12",18.0812435150146,59.3375091552734,t
11276,"2013-03-08 18:07:00",18.0636386871338,59.3427124023438,t
11082,"2013-03-08 18:07:14",18.2831020355225,59.482234954834,f
10724,"2013-03-01 22:48:25",18.0132389068604,59.3623352050781,f
11457,"2013-03-01 22:48:41",18.0434913635254,59.2743682861328,f
11459,"2013-03-01 22:48:01",18.1184253692627,59.2881088256836,t
10047,"2013-03-08 18:07:36",18.0690402984619,59.3295440673828,f
10056,"2013-03-01 22:48:19",18.1072387695312,59.3116416931152,t
10270,"2013-03-05 15:06:21",17.4996318817139,59.5737190246582,t
10258,"2013-03-01 22:48:25",17.6996459960938,59.844295501709,f
10717,"2013-03-01 22:48:22",17.9375400543213,59.6405563354492,f
10546,"2013-03-01 22:48:15",17.9201259613037,59.4817314147949,f
11448,"2013-03-01 22:48:32",18.0246143341064,59.290584564209,t
10019,"2013-03-08 18:07:31",17.9342994689941,59.6450386047363,f
10260,"2013-03-01 22:48:00",17.9239406585693,59.5128364562988,t
10146,"2013-03-01 22:48:38",18.0628757476807,59.3362884521484,t
11121,"2013-03-05 15:06:22",18.0584907531738,59.3409538269043,f
10997,"2013-03-08 18:07:19",18.0759048461914,59.3333854675293,f
11213,"2013-03-01 22:48:36",17.9629001617432,59.4151458740234,f
10910,"2013-03-05 15:06:36",18.0890617370605,59.3343162536621,f
10070,"2013-03-08 18:06:56",17.9018840789795,59.545768737793,t
11209,"2013-03-01 22:48:43",18.054931640625,59.3120727539062,f
10587,"2013-03-05 15:05:36",18.0731086730957,59.3220100402832,t
11322,"2013-03-05 15:05:47",18.0696125030518,59.2783851623535,f
11379,"2013-03-05 15:05:49",17.929723739624,59.3758239746094,f
11456,"2013-03-01 22:48:15",18.1481056213379,59.22216796875,f
10719,"2013-03-01 22:48:21",18.2343521118164,59.249755859375,f
10688,"2013-03-01 22:48:26",17.8246002197266,59.3851165771484,f
10330,"2013-03-08 18:07:13",18.0150165557861,59.305793762207,t
10906,"2013-03-05 15:06:21",18.0340843200684,59.3149795532227,t
10705,"2013-03-01 22:48:31",17.8620986938477,59.2543144226074,f
10550,"2013-03-01 22:47:54",18.0601425170898,59.3280754089355,t
10653,"2013-03-05 15:06:12",18.0751419067383,59.3295097351074,t
10354,"2013-03-05 15:06:26",17.965124130249,59.3467674255371,f
10547,"2013-03-01 22:48:13",18.0371990203857,59.3273582458496,f
11168,"2013-03-05 15:06:06",18.0325584411621,59.3342094421387,t
11135,"2013-03-08 18:07:36",18.2580604553223,59.2872123718262,t
10974,"2013-03-05 15:06:36",18.0733623504639,59.3295822143555,f
10729,"2013-03-01 22:47:56",18.1027908325195,59.4448165893555,f
10632,"2013-03-05 15:05:56",17.9960765838623,59.3611526489258,t
10250,"2013-03-08 18:06:52",17.90061378479,59.5777702331543,t
10835,"2013-03-01 22:48:08",18.0593795776367,59.3185653686523,f
10044,"2013-03-05 15:05:32",18.0174961090088,59.2907981872559,t
10168,"2013-03-08 18:06:57",18.0136184692383,59.3315887451172,f
10844,"2013-03-01 22:48:02",18.07546043396,59.3260650634766,f
11216,"2013-03-01 22:47:49",18.0436172485352,59.3859405517578,t
10841,"2013-03-01 22:48:37",17.8979454040527,59.6015930175781,t
10738,"2013-03-01 22:48:36",17.9268627166748,59.3744277954102,f
11609,"2013-03-01 22:48:50",17.9243202209473,59.4983787536621,f
10565,"2013-03-05 15:06:09",18.0024337768555,59.3482360839844,t
10742,"2013-03-01 22:47:51",17.8973731994629,59.5654678344727,t
10736,"2013-03-01 22:48:17",18.0939540863037,59.3312301635742,t
10585,"2013-03-05 15:06:18",18.0583629608154,59.3343544006348,f
11132,"2013-03-08 18:07:32",17.9561004638672,59.4092979431152,t
10163,"2013-03-05 15:06:22",17.9442138671875,59.406177520752,f
11078,"2013-03-08 18:07:30",18.1370468139648,59.3024940490723,f
11142,"2013-03-05 15:06:15",18.054931640625,59.3120727539062,f
10272,"2013-03-01 22:48:49",18.0350379943848,59.4614601135254,t
10739,"2013-03-01 22:48:29",18.0788288116455,59.3121452331543,f
10637,"2013-03-05 15:06:03",17.9180927276611,59.6264190673828,t
10301,"2013-03-05 15:05:53",18.0195922851562,59.364200592041,t
11134,"2013-03-08 18:07:34",18.0603332519531,59.3347816467285,t
11028,"2013-03-01 22:48:16",18.0803546905518,59.3167037963867,t
10903,"2013-03-05 15:06:16",18.053279876709,59.3654556274414,f
10905,"2013-03-05 15:05:59",18.0628757476807,59.3212585449219,f
10274,"2013-03-01 22:48:06",18.0255680084229,59.3092384338379,t
10390,"2013-03-05 15:05:59",17.9804420471191,59.3972053527832,t
10276,"2013-03-01 22:48:12",18.1380004882812,59.365779876709,f
10910,"2013-03-08 18:07:39",18.073299407959,59.3075180053711,f
10074,"2013-03-01 22:47:46",18.0987854003906,59.3243789672852,t
11188,"2013-03-05 15:06:21",18.0661163330078,59.3244857788086,t
11027,"2013-03-01 22:47:59",18.0262031555176,59.335391998291,t
10280,"2013-03-01 22:48:42",18.0326862335205,59.3565979003906,t
10587,"2013-03-08 18:07:30",18.0668792724609,59.3079833984375,t
11025,"2013-03-05 15:06:05",17.8924789428711,59.3457260131836,t
10267,"2013-03-01 22:48:33",17.9463119506836,59.3384780883789,t
10269,"2013-03-01 22:48:33",17.9919452667236,59.2901878356934,f
10569,"2013-03-05 15:06:01",18.0234069824219,59.353832244873,f
10572,"2013-03-08 18:07:14",18.080545425415,59.3318061828613,t
10932,"2013-03-01 22:48:11",18.0738086700439,59.3215446472168,f
11133,"2013-03-05 15:05:46",18.0206737518311,59.3442535400391,f
11379,"2013-03-08 18:07:39",18.0914764404297,59.2794990539551,t
11182,"2013-03-01 22:48:06",17.929723739624,59.6335601806641,t
10906,"2013-03-08 18:07:06",18.1046333312988,59.2589416503906,f
11184,"2013-03-01 22:48:23",17.8987083435059,59.5718154907227,f
10916,"2013-03-01 22:47:59",18.0407581329346,59.3514289855957,f
10953,"2013-03-05 15:05:49",18.1041889190674,59.3139038085938,t
10387,"2013-03-01 22:48:34",18.1812839508057,59.3069076538086,f
10189,"2013-03-05 15:05:52",17.9676666259766,59.3357887268066,t
10091,"2013-03-01 22:48:18",17.9169483184814,59.4532089233398,f
10386,"2013-03-01 22:48:48",18.0682773590088,59.3390502929688,t
10846,"2013-03-01 22:47:52",18.0678977966309,59.3214721679688,t
